Geography,Age_Group,Disease,Average_Prevalence,Max_Prevalence,2018,2019,2020,2021,2022,2023
Stirling,Ages45to64,Diabetes,1741.5166666666664,1933.8,1580.8,1597.7,1771.6,1761.2,1804.0,1933.8
Stirling,Ages45to64,Eating Disorder,155.76666666666668,188.2,149.3,123.3,142.8,181.7,149.3,188.2
Stirling,Ages45to64,Epilepsy,431.54999999999995,499.7,382.9,395.8,421.8,454.3,434.8,499.7
Stirling,Ages45to64,Heart Failure,120.03333333333335,162.2,110.3,110.3,103.8,116.8,116.8,162.2
Stirling,Ages45to64,Hypertension,4855.083333333333,5207.0,4687.9,4667.1,5039.6,4925.4,4603.5,5207.0
Stirling,Ages45to64,Mental Health,347.18333333333334,402.3,279.0,324.5,376.4,402.3,331.0,369.9
Stirling,Ages45to64,Osteoporosis,15.166666666666666,19.5,13.0,13.0,13.0,19.5,19.5,13.0
Stirling,Ages45to64,Palliative Care,76.81666666666666,90.9,84.4,64.9,84.4,71.4,64.9,90.9
Stirling,Ages45to64,Peripheral Arterial Disease (PAD),122.21666666666665,149.3,129.8,149.3,123.3,103.8,116.8,110.3
Stirling,Ages45to64,Rheumatoid Arthritis,193.58333333333334,246.6,168.7,155.7,214.1,207.7,168.7,246.6
Stirling,Ages45to64,Stroke and TIA,443.0166666666667,456.8,428.3,428.3,449.1,454.3,441.3,456.8
Stirling,Ages5to14,Asthma,1451.95,1610.4,1438.5,1431.5,1610.4,1452.5,1266.6,1512.2
Stirling,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Depression,8.75,17.5,17.5,0.0,0.0,17.5,17.5,0.0
Stirling,Ages5to14,Diabetes,26.28333333333333,52.6,35.1,17.5,17.5,17.5,17.5,52.6
Stirling,Ages5to14,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Epilepsy,114.03333333333332,157.9,87.7,105.3,87.7,157.9,122.8,122.8
Stirling,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages65to74,Asthma,2504.083333333333,2712.9,2261.3,2370.0,2641.6,2655.2,2383.5,2712.9
Stirling,Ages65to74,Atrial Fibrillation,1552.25,1673.9,1385.3,1477.0,1673.9,1643.4,1504.1,1629.8
Stirling,Ages65to74,Cancer,3223.883333333333,3436.1,2937.0,3079.6,3415.7,3419.1,3055.8,3436.1
Stirling,Ages65to74,Chronic Kidney Disease (CKD),1621.2833333333335,1792.7,1792.7,1524.5,1660.3,1636.6,1497.4,1616.2
Stirling,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),1894.05,1959.1,1833.5,1894.6,1959.1,1921.8,1823.3,1932.0
Stirling,Ages65to74,Coronary Heart Disease (CHD),3145.7833333333333,3290.1,3066.0,3042.2,3266.3,3290.1,3035.4,3174.7
Stirling,Ages65to74,Dementia,226.36666666666667,254.7,254.7,220.7,220.7,237.7,186.7,237.7
Stirling,Ages65to74,Depression,3031.5,3565.1,2441.3,2645.0,3167.9,3320.7,3049.0,3565.1
Stirling,Ages65to74,Diabetes,3909.75,4132.1,3755.3,3704.3,3979.4,4132.1,3796.0,4091.4
Stirling,Ages65to74,Eating Disorder,11.333333333333334,17.0,17.0,0.0,0.0,17.0,17.0,17.0
Stirling,Ages65to74,Epilepsy,359.3333333333333,441.4,322.6,339.5,441.4,305.6,339.5,407.4
Stirling,Ages65to74,Heart Failure,503.6666666666667,543.3,509.3,509.3,543.3,543.3,458.4,458.4
Stirling,Ages65to74,Hypertension,12221.566666666668,12902.3,11836.2,11904.1,12875.2,12902.3,11442.3,12369.3
Stirling,Ages65to74,Mental Health,299.9166666666667,356.5,271.6,305.6,305.6,288.6,271.6,356.5
Stirling,Ages65to74,Osteoporosis,76.39999999999999,84.9,84.9,67.9,67.9,67.9,84.9,84.9
Stirling,Ages65to74,Palliative Care,254.66666666666666,322.6,186.7,237.7,322.6,288.6,237.7,254.7
Stirling,Ages65to74,Peripheral Arterial Disease (PAD),552.3333333333334,614.6,509.3,560.2,614.6,543.3,543.3,543.3
Stirling,Ages65to74,Rheumatoid Arthritis,381.98333333333335,424.4,373.5,424.4,407.4,373.5,322.6,390.5
Stirling,Ages65to74,Stroke and TIA,1639.9499999999998,1735.0,1538.1,1602.6,1704.5,1735.0,1602.6,1656.9
Stirling,Ages75to84,Asthma,2046.6166666666668,2540.6,1579.2,1788.4,2012.6,2241.7,2117.2,2540.6
Stirling,Ages75to84,Atrial Fibrillation,3291.1666666666665,3761.1,2909.2,2959.1,3337.7,3487.1,3292.8,3761.1
Stirling,Ages75to84,Cancer,4421.133333333333,5270.5,3586.7,3910.5,4523.3,4692.6,4543.2,5270.5
Stirling,Ages75to84,Chronic Kidney Disease (CKD),4407.033333333334,4792.3,4264.2,4244.3,4388.8,4403.7,4348.9,4792.3
Stirling,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),2380.366666666667,2620.3,2251.7,2391.2,2361.3,2341.3,2316.4,2620.3
Stirling,Ages75to84,Coronary Heart Disease (CHD),5053.783333333333,5419.9,4961.6,4916.8,5031.4,5076.2,4916.8,5419.9
Stirling,Ages75to84,Dementia,1368.25,1439.7,1364.9,1439.7,1394.8,1369.9,1245.4,1394.8
Stirling,Ages75to84,Depression,2068.1666666666665,2620.3,1619.0,1803.3,2027.5,2122.1,2216.8,2620.3
Stirling,Ages75to84,Diabetes,4240.166666666667,4877.0,3641.5,3741.2,4194.5,4463.5,4523.3,4877.0
Stirling,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages75to84,Epilepsy,282.3,423.4,174.4,249.1,249.1,298.9,298.9,423.4
Stirling,Ages75to84,Heart Failure,1273.6166666666668,1464.6,1071.0,1220.5,1320.1,1320.1,1245.4,1464.6
Stirling,Ages75to84,Hypertension,14238.15,16389.4,12473.8,12942.1,14546.2,14800.2,14277.2,16389.4
Stirling,Ages75to84,Mental Health,261.55,348.7,323.8,274.0,174.4,224.2,224.2,348.7
Stirling,Ages75to84,Osteoporosis,327.95,373.6,298.9,323.8,298.9,348.7,373.6,323.8
Stirling,Ages75to84,Palliative Care,477.40000000000003,797.1,274.0,348.7,473.2,498.2,473.2,797.1
Stirling,Ages75to84,Peripheral Arterial Disease (PAD),792.9166666666666,871.8,722.3,797.1,797.1,871.8,747.2,822.0
Stirling,Ages75to84,Rheumatoid Arthritis,469.1166666666666,523.1,373.6,398.5,498.2,498.2,523.1,523.1
Stirling,Ages75to84,Stroke and TIA,2810.4500000000003,3148.4,2470.9,2595.4,2914.2,2924.2,2809.6,3148.4
Stirling,Ages85plus,Asthma,1506.0166666666664,2079.7,1004.0,1147.4,1649.5,1506.0,1649.5,2079.7
Stirling,Ages85plus,Atrial Fibrillation,5830.466666666667,6554.8,5048.8,5507.7,6052.8,6124.5,5694.2,6554.8
Stirling,Ages85plus,Cancer,4685.416666666667,5694.2,4059.1,4231.2,4561.1,4848.0,4718.9,5694.2
Stirling,Ages85plus,Chronic Kidney Disease (CKD),7979.549999999999,8677.6,7759.6,7458.4,8189.9,7745.3,8046.5,8677.6
Stirling,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),1823.9666666666665,2137.1,1434.3,1362.6,2094.1,2065.4,1850.3,2137.1
Stirling,Ages85plus,Coronary Heart Disease (CHD),6447.216666666667,6856.0,5765.9,6267.9,6856.0,6712.6,6296.6,6784.3
Stirling,Ages85plus,Dementia,4099.733333333333,4417.7,4231.2,4317.3,4417.7,3743.5,3872.6,4016.1
Stirling,Ages85plus,Depression,1948.2666666666664,2223.2,1649.5,1577.7,1936.3,2223.2,2079.7,2223.2
Stirling,Ages85plus,Diabetes,3872.633333333333,4733.2,3126.8,3341.9,3628.8,4188.2,4216.9,4733.2
Stirling,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stirling,Ages85plus,Epilepsy,107.55000000000001,143.4,71.7,71.7,143.4,143.4,143.4,71.7
Stirling,Ages85plus,Heart Failure,2175.35,2710.8,1792.9,1792.9,2237.5,2309.2,2208.8,2710.8
Stirling,Ages85plus,Hypertension,16219.65,18086.6,14802.1,15218.0,16566.3,16566.3,16078.6,18086.6
Stirling,Ages85plus,Mental Health,95.60000000000001,143.4,71.7,0.0,143.4,71.7,143.4,143.4
Stirling,Ages85plus,Osteoporosis,430.29999999999995,502.0,502.0,358.6,502.0,502.0,358.6,358.6
Stirling,Ages85plus,Palliative Care,1553.8500000000004,2122.8,1333.9,1290.9,1649.5,1563.4,1362.6,2122.8
Stirling,Ages85plus,Peripheral Arterial Disease (PAD),956.2000000000002,1075.7,1004.0,788.9,1075.7,932.3,860.6,1075.7
Stirling,Ages85plus,Rheumatoid Arthritis,203.1833333333333,286.9,71.7,143.4,215.1,215.1,286.9,286.9
Stirling,Ages85plus,Stroke and TIA,4797.75,5106.1,4589.8,4532.4,4948.4,4905.3,4704.5,5106.1
West Dunbartonshire,Ages0to4,Asthma,718.3833333333333,937.0,937.0,937.0,812.1,499.8,562.2,562.2
West Dunbartonshire,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Epilepsy,124.93333333333334,187.4,62.5,124.9,62.5,187.4,124.9,187.4
West Dunbartonshire,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Asthma,2762.033333333334,3082.1,3082.1,2794.0,2957.3,2789.2,2525.2,2424.4
West Dunbartonshire,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Cancer,28.0,48.0,24.0,24.0,24.0,0.0,48.0,48.0
West Dunbartonshire,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Depression,2630.833333333333,2832.5,2323.6,2712.4,2822.9,2832.5,2669.2,2424.4
West Dunbartonshire,Ages15to24,Diabetes,240.0,264.0,264.0,216.0,216.0,216.0,264.0,264.0
West Dunbartonshire,Ages15to24,Eating Disorder,268.01666666666665,360.1,216.0,192.0,216.0,312.0,312.0,360.1
West Dunbartonshire,Ages15to24,Epilepsy,556.1,600.1,504.1,552.1,600.1,600.1,504.1,576.1
West Dunbartonshire,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Hypertension,40.0,72.0,24.0,72.0,72.0,24.0,24.0,24.0
West Dunbartonshire,Ages15to24,Mental Health,40.0,48.0,24.0,48.0,48.0,48.0,48.0,24.0
West Dunbartonshire,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages25to44,Asthma,3496.8333333333335,3713.5,3143.2,3268.0,3638.6,3648.2,3569.5,3713.5
West Dunbartonshire,Ages25to44,Atrial Fibrillation,9.6,19.2,9.6,0.0,19.2,0.0,19.2,9.6
West Dunbartonshire,Ages25to44,Cancer,270.40000000000003,307.2,230.4,259.2,249.6,288.0,307.2,288.0
West Dunbartonshire,Ages25to44,Chronic Kidney Disease (CKD),46.400000000000006,67.2,28.8,38.4,38.4,67.2,48.0,57.6
West Dunbartonshire,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),70.4,86.4,67.2,67.2,67.2,67.2,86.4,67.2
West Dunbartonshire,Ages25to44,Coronary Heart Disease (CHD),59.199999999999996,105.6,48.0,48.0,48.0,57.6,48.0,105.6
West Dunbartonshire,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages25to44,Depression,7451.983333333334,8314.1,6395.9,6891.3,7442.4,7682.4,7985.8,8314.1
West Dunbartonshire,Ages25to44,Diabetes,837.8166666666667,963.9,777.6,758.4,796.9,837.2,892.9,963.9
West Dunbartonshire,Ages25to44,Eating Disorder,341.15,368.7,299.5,330.3,330.3,366.7,351.4,368.7
West Dunbartonshire,Ages25to44,Epilepsy,924.5333333333334,1008.1,850.6,860.2,896.7,958.1,973.5,1008.1
West Dunbartonshire,Ages25to44,Heart Failure,16.0,28.8,0.0,0.0,9.6,28.8,28.8,28.8
West Dunbartonshire,Ages25to44,Hypertension,967.1166666666668,1115.6,927.4,912.1,931.3,898.6,1017.7,1115.6
West Dunbartonshire,Ages25to44,Mental Health,470.40000000000003,508.8,470.4,470.4,480.0,422.4,470.4,508.8
West Dunbartonshire,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages25to44,Peripheral Arterial Disease (PAD),1.5999999999999999,9.6,9.6,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages25to44,Rheumatoid Arthritis,78.4,115.2,38.4,67.2,67.2,76.8,105.6,115.2
West Dunbartonshire,Ages25to44,Stroke and TIA,51.20000000000001,86.4,48.0,28.8,57.6,48.0,38.4,86.4
West Dunbartonshire,Ages45to64,Asthma,4137.133333333332,4279.5,3943.8,3964.3,4221.7,4279.5,4176.9,4236.6
West Dunbartonshire,Ages45to64,Atrial Fibrillation,625.0,665.7,559.4,630.3,665.7,635.9,634.0,624.7
West Dunbartonshire,Ages45to64,Cancer,1796.0,1816.2,1790.1,1816.2,1810.6,1760.3,1805.0,1793.8
West Dunbartonshire,Ages45to64,Chronic Kidney Disease (CKD),852.1666666666666,889.5,868.9,889.5,846.6,842.8,813.0,852.2
West Dunbartonshire,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1970.0500000000002,2116.4,1967.3,2032.5,2116.4,1974.7,1890.8,1838.6
West Dunbartonshire,Ages45to64,Coronary Heart Disease (CHD),2202.2000000000003,2297.3,2247.0,2297.3,2254.4,2159.3,2142.5,2112.7
West Dunbartonshire,Ages45to64,Dementia,41.95,55.9,46.6,46.6,37.3,37.3,55.9,28.0
West Dunbartonshire,Ages45to64,Depression,7737.883333333334,8281.1,6972.1,7317.1,7703.1,7917.5,8236.4,8281.1
West Dunbartonshire,Ages45to64,Diabetes,4042.0500000000006,4176.9,3927.1,4031.5,3997.9,4003.5,4115.4,4176.9
West Dunbartonshire,Ages45to64,Eating Disorder,205.11666666666665,233.1,167.8,186.5,205.1,214.4,223.8,233.1
West Dunbartonshire,Ages45to64,Epilepsy,1120.9999999999998,1180.4,1062.9,1096.4,1135.6,1137.5,1180.4,1113.2
West Dunbartonshire,Ages45to64,Heart Failure,419.54999999999995,447.5,391.6,447.5,419.6,438.2,410.2,410.2
West Dunbartonshire,Ages45to64,Hypertension,9222.800000000001,9441.0,9370.1,9441.0,9372.0,9038.2,9015.8,9099.7
West Dunbartonshire,Ages45to64,Mental Health,809.5833333333334,857.8,783.2,773.8,820.5,811.1,857.8,811.1
West Dunbartonshire,Ages45to64,Osteoporosis,43.5,55.9,55.9,46.6,37.3,37.3,46.6,37.3
West Dunbartonshire,Ages45to64,Palliative Care,60.6,83.9,46.6,55.9,65.3,83.9,65.3,46.6
West Dunbartonshire,Ages45to64,Peripheral Arterial Disease (PAD),479.53333333333336,535.2,533.3,535.2,531.4,447.5,428.9,400.9
West Dunbartonshire,Ages45to64,Rheumatoid Arthritis,440.06666666666666,475.5,440.1,438.2,475.5,447.5,447.5,391.6
West Dunbartonshire,Ages45to64,Stroke and TIA,1159.2166666666667,1195.3,1156.1,1128.1,1180.4,1144.9,1195.3,1150.5
West Dunbartonshire,Ages5to14,Asthma,2538.4833333333336,2786.1,2675.7,2484.9,2786.1,2505.0,2339.4,2439.8
West Dunbartonshire,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Cancer,4.183333333333334,25.1,0.0,25.1,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Depression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Diabetes,83.66666666666667,125.5,25.1,50.2,75.3,125.5,100.4,125.5
West Dunbartonshire,Ages5to14,Eating Disorder,33.46666666666667,75.3,50.2,25.1,25.1,0.0,25.1,75.3
West Dunbartonshire,Ages5to14,Epilepsy,322.1166666666666,376.5,251.0,326.3,326.3,326.3,326.3,376.5
West Dunbartonshire,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages65to74,Asthma,3485.133333333333,3720.0,3189.9,3285.0,3502.5,3575.0,3638.4,3720.0
West Dunbartonshire,Ages65to74,Atrial Fibrillation,2692.2166666666667,2800.2,2664.3,2623.5,2800.2,2705.0,2696.0,2664.3
West Dunbartonshire,Ages65to74,Cancer,4584.65,4780.2,4345.3,4422.3,4522.0,4707.7,4730.4,4780.2
West Dunbartonshire,Ages65to74,Chronic Kidney Disease (CKD),4226.733333333333,4431.4,4431.4,4331.7,4372.5,4155.0,4105.1,3964.7
West Dunbartonshire,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),4299.95,4377.0,4263.7,4286.4,4349.8,4377.0,4327.1,4195.7
West Dunbartonshire,Ages65to74,Coronary Heart Disease (CHD),5999.866666666668,6112.4,6112.4,6039.9,6012.7,6017.2,5863.2,5953.8
West Dunbartonshire,Ages65to74,Dementia,502.20000000000005,543.7,475.8,498.4,543.7,521.1,498.4,475.8
West Dunbartonshire,Ages65to74,Depression,5033.966666666666,6162.2,3914.8,4454.0,4879.9,5274.1,5518.8,6162.2
West Dunbartonshire,Ages65to74,Diabetes,6898.516666666666,7249.7,6461.3,6665.2,6882.6,7032.2,7100.1,7249.7
West Dunbartonshire,Ages65to74,Eating Disorder,30.216666666666665,45.3,0.0,22.7,45.3,45.3,45.3,22.7
West Dunbartonshire,Ages65to74,Epilepsy,845.7833333333332,860.9,860.9,860.9,860.9,838.2,792.9,860.9
West Dunbartonshire,Ages65to74,Heart Failure,1539.0500000000002,1563.2,1563.2,1545.1,1563.2,1549.6,1540.6,1472.6
West Dunbartonshire,Ages65to74,Hypertension,19036.383333333335,19116.4,19012.2,18948.8,19116.4,19107.4,18935.2,19098.3
West Dunbartonshire,Ages65to74,Mental Health,562.6,634.3,543.7,566.4,589.0,521.1,634.3,521.1
West Dunbartonshire,Ages65to74,Osteoporosis,212.20000000000002,253.7,203.9,253.7,249.2,203.9,158.6,203.9
West Dunbartonshire,Ages65to74,Palliative Care,283.2,339.8,294.5,271.9,294.5,226.6,271.9,339.8
West Dunbartonshire,Ages65to74,Peripheral Arterial Disease (PAD),1583.5833333333333,1735.4,1735.4,1726.3,1536.0,1572.3,1481.6,1449.9
West Dunbartonshire,Ages65to74,Rheumatoid Arthritis,808.0499999999998,883.6,770.3,770.3,770.3,815.6,883.6,838.2
West Dunbartonshire,Ages65to74,Stroke and TIA,3133.9666666666667,3212.5,3108.3,3063.0,3162.7,3144.5,3112.8,3212.5
West Dunbartonshire,Ages75to84,Asthma,3131.6499999999996,3540.6,2877.2,2941.2,3077.0,3244.9,3109.0,3540.6
West Dunbartonshire,Ages75to84,Atrial Fibrillation,6295.283333333333,6705.6,5810.4,6066.2,6321.9,6234.0,6633.6,6705.6
West Dunbartonshire,Ages75to84,Cancer,6373.883333333334,7169.1,5730.5,6034.2,6298.0,6250.0,6761.5,7169.1
West Dunbartonshire,Ages75to84,Chronic Kidney Disease (CKD),10078.333333333334,10294.1,9942.5,10246.2,10294.1,9806.6,10094.3,10086.3
West Dunbartonshire,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),5199.000000000001,5498.7,5011.2,5091.1,5115.1,5163.0,5314.9,5498.7
West Dunbartonshire,Ages75to84,Coronary Heart Disease (CHD),8784.916666666666,8927.4,8863.5,8903.5,8927.4,8791.6,8679.7,8543.8
West Dunbartonshire,Ages75to84,Dementia,2403.0333333333333,2805.3,2805.3,2605.5,2405.7,2237.9,2285.8,2078.0
West Dunbartonshire,Ages75to84,Depression,3520.6166666666663,4355.8,2789.3,2997.1,3412.7,3484.7,4084.1,4355.8
West Dunbartonshire,Ages75to84,Diabetes,8040.3,8376.0,7600.7,7768.5,8072.3,8064.3,8360.0,8376.0
West Dunbartonshire,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Dunbartonshire,Ages75to84,Epilepsy,779.25,959.1,679.3,759.3,759.3,719.3,799.2,959.1
West Dunbartonshire,Ages75to84,Heart Failure,2835.933333333333,3101.0,2525.6,2661.4,2709.4,2917.2,3101.0,3101.0
West Dunbartonshire,Ages75to84,Hypertension,24439.216666666664,25615.4,23465.5,23961.0,24312.7,24200.8,25079.9,25615.4
West Dunbartonshire,Ages75to84,Mental Health,333.01666666666665,399.6,279.7,239.8,399.6,319.7,359.7,399.6
West Dunbartonshire,Ages75to84,Osteoporosis,1138.9166666666667,1238.8,1079.0,1079.0,1238.8,1198.8,1158.9,1079.0
West Dunbartonshire,Ages75to84,Palliative Care,646.0166666666668,679.3,639.4,599.4,599.4,679.3,679.3,679.3
West Dunbartonshire,Ages75to84,Peripheral Arterial Disease (PAD),2167.25,2221.9,2157.9,2197.9,2221.9,2086.0,2165.9,2173.9
West Dunbartonshire,Ages75to84,Rheumatoid Arthritis,845.8666666666667,959.1,759.3,719.3,959.1,919.1,759.3,959.1
West Dunbartonshire,Ages75to84,Stroke and TIA,5381.516666666667,5466.8,5442.8,5466.8,5338.9,5330.9,5330.9,5378.8
West Dunbartonshire,Ages85plus,Asthma,2980.5333333333333,3284.7,2676.4,2554.7,3284.7,3284.7,3163.0,2919.7
West Dunbartonshire,Ages85plus,Atrial Fibrillation,10636.666666666666,11654.5,9002.4,9975.7,11386.9,11654.5,11021.9,10778.6
West Dunbartonshire,Ages85plus,Cancer,7627.75,8004.9,6910.0,7347.9,7785.9,8004.9,7931.9,7785.9
West Dunbartonshire,Ages85plus,Chronic Kidney Disease (CKD),18998.36666666667,20389.3,18686.1,19172.7,20389.3,19270.1,18515.8,17956.2
West Dunbartonshire,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),4825.599999999999,5279.8,4914.8,5231.1,5279.8,4476.9,4525.5,4525.5
West Dunbartonshire,Ages85plus,Coronary Heart Disease (CHD),12429.033333333333,13187.3,12968.4,12919.7,13187.3,12262.8,11654.5,11581.5
